model,workload,density,wan_gbps,deadline_s,policy,service_factor,draws,p05_qh_minus_baseline_w,median_qh_minus_baseline_w,p95_qh_minus_baseline_w,qh_win_fraction
gpt-oss-20b,coding,32,10,1800,kv_only,0.8,4000,-785219.181487444,-461403.7762932521,-267867.4728631961,0.0
gpt-oss-20b,coding,32,10,1800,kv_only,1.0,4000,11099744.915517503,11455830.67810045,11723516.46755662,1.0
gpt-oss-20b,coding,32,10,1800,kv_only,1.2,4000,11099744.915517503,11455830.67810045,11723516.46755662,1.0
gpt-oss-20b,coding,32,10,1800,replay_only,0.8,4000,0.0,0.0,0.32933997385549246,0.1
gpt-oss-20b,coding,32,10,1800,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.22975
gpt-oss-20b,coding,32,10,1800,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.22975
gpt-oss-20b,coding,32,10,1800,isolated_fastest,0.8,4000,-785219.181487444,-461403.7762932521,-267867.4728631961,0.0
gpt-oss-20b,coding,32,10,1800,isolated_fastest,1.0,4000,11099744.915517503,11455830.67810045,11723516.46755662,1.0
gpt-oss-20b,coding,32,10,1800,isolated_fastest,1.2,4000,11099744.915517503,11455830.67810045,11723516.46755662,1.0
gpt-oss-20b,coding,32,10,3600,greedy,0.8,4000,0.0,0.0,0.24511559887514855,0.05
gpt-oss-20b,coding,32,10,3600,greedy,1.0,4000,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.27
gpt-oss-20b,coding,32,10,3600,greedy,1.2,4000,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.27
gpt-oss-20b,coding,32,10,3600,kv_only,0.8,4000,-1570470.4473041145,-922838.1116788066,-535741.4892741572,0.0
gpt-oss-20b,coding,32,10,3600,kv_only,1.0,4000,10322107.005273925,11015132.338562038,11458651.374694318,1.0
gpt-oss-20b,coding,32,10,3600,kv_only,1.2,4000,10322107.005273925,11015132.338562038,11458651.374694318,1.0
gpt-oss-20b,coding,32,10,3600,replay_only,0.8,4000,0.0,0.0,0.24511559887514855,0.05
gpt-oss-20b,coding,32,10,3600,replay_only,1.0,4000,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.27
gpt-oss-20b,coding,32,10,3600,replay_only,1.2,4000,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.27
gpt-oss-20b,coding,32,10,3600,isolated_fastest,0.8,4000,-1570470.4473041145,-922838.1116788066,-535741.4892741572,0.0
gpt-oss-20b,coding,32,10,3600,isolated_fastest,1.0,4000,10322107.005273925,11015132.338562038,11458651.374694318,1.0
gpt-oss-20b,coding,32,10,3600,isolated_fastest,1.2,4000,10322107.005273925,11015132.338562038,11458651.374694318,1.0
gpt-oss-20b,coding,32,40,1,greedy,0.8,4000,-1005213.0302365739,379.7226470197852,34028.862227587175,0.7
gpt-oss-20b,coding,32,40,1,greedy,1.0,4000,-1032611.3693087107,224.53231759247137,5171.431837169402,0.65
gpt-oss-20b,coding,32,40,1,greedy,1.2,4000,-1059279.1078927505,-17.81873228098266,20307.720029912532,0.5
gpt-oss-20b,coding,32,40,1,kv_only,0.8,4000,-1427.7195039373132,-442.4172901481982,32414.321050331015,0.1
gpt-oss-20b,coding,32,40,1,kv_only,1.0,4000,-1199.2860938890153,9132.737837549272,1653387.883926336,0.5
gpt-oss-20b,coding,32,40,1,kv_only,1.2,4000,824188.8026934182,3022103.466475523,4439616.602438636,1.0
gpt-oss-20b,coding,32,40,1,replay_only,0.8,4000,-1005189.110479067,397.613800000155,34039.092901911885,0.85
gpt-oss-20b,coding,32,40,1,replay_only,1.0,4000,-1032567.1542507128,253.3616469106055,5181.884998745416,0.8
gpt-oss-20b,coding,32,40,1,replay_only,1.2,4000,-1059256.6857822633,16.185352766653523,20318.173191488157,0.5
gpt-oss-20b,coding,32,40,1,isolated_fastest,0.8,4000,-1427.7195039373132,-442.4172901481982,32414.321050331015,0.1
gpt-oss-20b,coding,32,40,1,isolated_fastest,1.0,4000,-1199.2860938890153,9132.737837549272,1653387.883926336,0.5
gpt-oss-20b,coding,32,40,1,isolated_fastest,1.2,4000,824188.8026934182,3022103.466475523,4439616.602438636,1.0
gpt-oss-20b,coding,32,40,3,greedy,0.8,4000,-2032674.3643503047,517.5548652209741,3491.3004475811977,0.6
gpt-oss-20b,coding,32,40,3,greedy,1.0,4000,-3221023.321995761,739.2981396196992,338556.08274639363,0.6
gpt-oss-20b,coding,32,40,3,greedy,1.2,4000,-26766.673753366842,866.1755288070999,529591.260532388,0.9
gpt-oss-20b,coding,32,40,3,kv_only,0.8,4000,-3371.004369376999,-611.221886076879,861173.8964872115,0.35
gpt-oss-20b,coding,32,40,3,kv_only,1.0,4000,-677.9569487793153,1292438.7903654953,2918300.162251501,0.85
gpt-oss-20b,coding,32,40,3,kv_only,1.2,4000,2290382.6519184737,4838335.737173852,7749894.155388437,1.0
gpt-oss-20b,coding,32,40,3,replay_only,0.8,4000,-2041928.9247489856,638.0835297862357,3524.8219879788076,0.65
gpt-oss-20b,coding,32,40,3,replay_only,1.0,4000,-3220982.0621842565,632.2684905424248,4460.0414969419435,0.6
gpt-oss-20b,coding,32,40,3,replay_only,1.2,4000,-68215.47777799069,504.39600932225585,18101.7252187291,0.8
gpt-oss-20b,coding,32,40,3,isolated_fastest,0.8,4000,-3371.004369376999,-611.221886076879,861173.8964872115,0.35
gpt-oss-20b,coding,32,40,3,isolated_fastest,1.0,4000,-677.9569487793153,1292438.7903654953,2918300.162251501,0.85
gpt-oss-20b,coding,32,40,3,isolated_fastest,1.2,4000,2290382.6519184737,4838335.737173852,7749894.155388437,1.0
gpt-oss-20b,coding,32,40,10,greedy,0.8,4000,-2695759.060119269,385.45030175298683,619660.9616115642,0.6
gpt-oss-20b,coding,32,40,10,greedy,1.0,4000,-3059832.242981188,-143641.96369961038,50296.16490458912,0.5
gpt-oss-20b,coding,32,40,10,greedy,1.2,4000,544.6578752012011,961.4878672361374,1300.007137288998,1.0
gpt-oss-20b,coding,32,40,10,kv_only,0.8,4000,-15912.804542237867,-7505.103559583156,944542.610629654,0.4
gpt-oss-20b,coding,32,40,10,kv_only,1.0,4000,1257049.5991650117,3039854.5755288205,5388778.431047766,1.0
gpt-oss-20b,coding,32,40,10,kv_only,1.2,4000,4709888.481470072,7579678.830815135,9741957.28849733,1.0
gpt-oss-20b,coding,32,40,10,replay_only,0.8,4000,-2695727.2484691045,390.5888140317376,619742.0618704512,0.7
gpt-oss-20b,coding,32,40,10,replay_only,1.0,4000,-3059787.7362609194,-143603.9894680027,50323.70898712564,0.5
gpt-oss-20b,coding,32,40,10,replay_only,1.2,4000,583.3530647961444,1034.7941125370562,1369.9150792246694,1.0
gpt-oss-20b,coding,32,40,10,isolated_fastest,0.8,4000,-15912.804542237867,-7505.103559583156,944542.610629654,0.4
gpt-oss-20b,coding,32,40,10,isolated_fastest,1.0,4000,1257049.5991650117,3039854.5755288205,5388778.431047766,1.0
gpt-oss-20b,coding,32,40,10,isolated_fastest,1.2,4000,4709888.481470072,7579678.830815135,9741957.28849733,1.0
gpt-oss-20b,coding,32,40,30,greedy,0.8,4000,-21.907429923325886,-1.4634898761559438,174395.41043992556,0.45
gpt-oss-20b,coding,32,40,30,greedy,1.0,4000,-5003302.42157062,-613257.3279967578,4754.513028325085,0.2
gpt-oss-20b,coding,32,40,30,greedy,1.2,4000,456.1480869135907,1415.4320725407451,2058.20195537162,0.95
gpt-oss-20b,coding,32,40,30,kv_only,0.8,4000,-49154.88072254013,-30748.793117552304,696201.7901745024,0.2
gpt-oss-20b,coding,32,40,30,kv_only,1.0,4000,3921536.7234799364,6760348.38266222,9603085.92961145,1.0
gpt-oss-20b,coding,32,40,30,kv_only,1.2,4000,7902377.243608278,9745403.916079797,10907710.243948594,1.0
gpt-oss-20b,coding,32,40,30,replay_only,0.8,4000,0.0,5.584200436943307,174407.90518854323,0.85
gpt-oss-20b,coding,32,40,30,replay_only,1.0,4000,-5003255.741936352,-613245.781328361,4765.728688660674,0.2
gpt-oss-20b,coding,32,40,30,replay_only,1.2,4000,583.2932360948076,1433.1834104340523,2105.644501981044,1.0
gpt-oss-20b,coding,32,40,30,isolated_fastest,0.8,4000,-49154.88072254013,-30748.793117552304,696201.7901745024,0.2
gpt-oss-20b,coding,32,40,30,isolated_fastest,1.0,4000,3921536.7234799364,6760348.38266222,9603085.92961145,1.0
gpt-oss-20b,coding,32,40,30,isolated_fastest,1.2,4000,7902377.243608278,9745403.916079797,10907710.243948594,1.0
gpt-oss-20b,coding,32,40,60,greedy,0.8,4000,-13.468397665660552,-1.269703237507927,1.297762045901416,0.1
gpt-oss-20b,coding,32,40,60,greedy,1.0,4000,-3094076.6295113917,-545589.4725769591,109876.25064548117,0.4
gpt-oss-20b,coding,32,40,60,greedy,1.2,4000,366.1057804206456,1548.051708418876,2383.987762851145,0.95
gpt-oss-20b,coding,32,40,60,kv_only,0.8,4000,-104668.93914423481,-61509.52186572156,-35715.33439700197,0.0
gpt-oss-20b,coding,32,40,60,kv_only,1.0,4000,5847588.839609848,8759874.255859058,10901604.850245634,1.0
gpt-oss-20b,coding,32,40,60,kv_only,1.2,4000,9835482.0330504,10766411.619982248,11460394.592148801,1.0
gpt-oss-20b,coding,32,40,60,replay_only,0.8,4000,0.0,0.14453227157952983,3.038515192207272,0.55
gpt-oss-20b,coding,32,40,60,replay_only,1.0,4000,-3094064.77489327,-544741.2053918182,109882.61970635272,0.4
gpt-oss-20b,coding,32,40,60,replay_only,1.2,4000,551.9021425002281,1560.8932048995048,2405.164954928934,1.0
gpt-oss-20b,coding,32,40,60,isolated_fastest,0.8,4000,-104668.93914423481,-61509.52186572156,-35715.33439700197,0.0
gpt-oss-20b,coding,32,40,60,isolated_fastest,1.0,4000,5847588.839609848,8759874.255859058,10901604.850245634,1.0
gpt-oss-20b,coding,32,40,60,isolated_fastest,1.2,4000,9835482.0330504,10766411.619982248,11460394.592148801,1.0
gpt-oss-20b,coding,32,40,120,greedy,0.8,4000,-5.3231705690367175,-0.7413987190408065,1.690769080885343,0.15
gpt-oss-20b,coding,32,40,120,greedy,1.0,4000,-1497450.8517763815,-93273.99578444473,98078.03648119047,0.4
gpt-oss-20b,coding,32,40,120,greedy,1.2,4000,458.35536869382656,1449.2059610895813,2126.0029062804842,1.0
gpt-oss-20b,coding,32,40,120,kv_only,0.8,4000,-209361.48004158397,-123039.55083006306,-71431.0731037222,0.0
gpt-oss-20b,coding,32,40,120,kv_only,1.0,4000,8473367.12409122,10333840.260894695,11395070.858601877,1.0
gpt-oss-20b,coding,32,40,120,kv_only,1.2,4000,10951954.40134366,11481925.468221737,11747701.186561745,1.0
gpt-oss-20b,coding,32,40,120,replay_only,0.8,4000,0.0,0.3115063410115173,3.611962838179656,0.6
gpt-oss-20b,coding,32,40,120,replay_only,1.0,4000,-1497448.3934936884,-93267.48725176789,98084.26274030552,0.4
gpt-oss-20b,coding,32,40,120,replay_only,1.2,4000,463.48124355459754,1452.6201753066853,2128.5392647456442,1.0
gpt-oss-20b,coding,32,40,120,isolated_fastest,0.8,4000,-209361.48004158397,-123039.55083006306,-71431.0731037222,0.0
gpt-oss-20b,coding,32,40,120,isolated_fastest,1.0,4000,8473367.12409122,10333840.260894695,11395070.858601877,1.0
gpt-oss-20b,coding,32,40,120,isolated_fastest,1.2,4000,10951954.40134366,11481925.468221737,11747701.186561745,1.0
gpt-oss-20b,coding,32,40,300,greedy,0.8,4000,0.0,0.0,0.2259488866465334,0.1
gpt-oss-20b,coding,32,40,300,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.239
gpt-oss-20b,coding,32,40,300,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.239
gpt-oss-20b,coding,32,40,300,kv_only,0.8,4000,-523479.9281665245,-307602.04785438423,-178578.22034321527,0.0
gpt-oss-20b,coding,32,40,300,kv_only,1.0,4000,11358946.48893296,11615478.143433066,11815692.92402607,1.0
gpt-oss-20b,coding,32,40,300,kv_only,1.2,4000,11358946.48893296,11615478.143433066,11815692.92402607,1.0
gpt-oss-20b,coding,32,40,300,replay_only,0.8,4000,0.0,0.0,0.2259488866465334,0.1
gpt-oss-20b,coding,32,40,300,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.239
gpt-oss-20b,coding,32,40,300,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.239
gpt-oss-20b,coding,32,40,300,isolated_fastest,0.8,4000,-523479.9281665245,-307602.04785438423,-178578.22034321527,0.0
gpt-oss-20b,coding,32,40,300,isolated_fastest,1.0,4000,11358946.48893296,11615478.143433066,11815692.92402607,1.0
gpt-oss-20b,coding,32,40,300,isolated_fastest,1.2,4000,11358946.48893296,11615478.143433066,11815692.92402607,1.0
gpt-oss-20b,coding,32,40,600,greedy,0.8,4000,0.0,0.0,0.3485066860841077,0.1
gpt-oss-20b,coding,32,40,600,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.34725
gpt-oss-20b,coding,32,40,600,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.34725
gpt-oss-20b,coding,32,40,600,kv_only,0.8,4000,-1046990.51913759,-615223.4236821297,-357156.725383177,0.0
gpt-oss-20b,coding,32,40,600,kv_only,1.0,4000,10840511.589973843,11311475.423076559,11639167.50951415,1.0
gpt-oss-20b,coding,32,40,600,kv_only,1.2,4000,10840511.589973843,11311475.423076559,11639167.50951415,1.0
gpt-oss-20b,coding,32,40,600,replay_only,0.8,4000,0.0,0.0,0.3485066860841077,0.1
gpt-oss-20b,coding,32,40,600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.34725
gpt-oss-20b,coding,32,40,600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.34725
gpt-oss-20b,coding,32,40,600,isolated_fastest,0.8,4000,-1046990.51913759,-615223.4236821297,-357156.725383177,0.0
gpt-oss-20b,coding,32,40,600,isolated_fastest,1.0,4000,10840511.589973843,11311475.423076559,11639167.50951415,1.0
gpt-oss-20b,coding,32,40,600,isolated_fastest,1.2,4000,10840511.589973843,11311475.423076559,11639167.50951415,1.0
gpt-oss-20b,coding,32,40,1800,greedy,0.8,4000,0.0,0.0,0.06127889971878714,0.05
gpt-oss-20b,coding,32,40,1800,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2055
gpt-oss-20b,coding,32,40,1800,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2055
gpt-oss-20b,coding,32,40,1800,kv_only,0.8,4000,-2896520.3391892198,-1843448.3099698396,-907794.330528373,0.0
gpt-oss-20b,coding,32,40,1800,kv_only,1.0,4000,9008550.53547722,10093749.699432932,11082623.659161855,1.0
gpt-oss-20b,coding,32,40,1800,kv_only,1.2,4000,9008550.53547722,10093749.699432932,11082623.659161855,1.0
gpt-oss-20b,coding,32,40,1800,replay_only,0.8,4000,0.0,0.0,0.06127889971878714,0.05
gpt-oss-20b,coding,32,40,1800,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2055
gpt-oss-20b,coding,32,40,1800,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2055
gpt-oss-20b,coding,32,40,1800,isolated_fastest,0.8,4000,-2896520.3391892198,-1843448.3099698396,-907794.330528373,0.0
gpt-oss-20b,coding,32,40,1800,isolated_fastest,1.0,4000,9008550.53547722,10093749.699432932,11082623.659161855,1.0
gpt-oss-20b,coding,32,40,1800,isolated_fastest,1.2,4000,9008550.53547722,10093749.699432932,11082623.659161855,1.0
gpt-oss-20b,coding,32,40,3600,greedy,0.8,4000,0.0,0.0,0.3676733983127229,0.05
gpt-oss-20b,coding,32,40,3600,greedy,1.0,4000,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.1985
gpt-oss-20b,coding,32,40,3600,greedy,1.2,4000,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.1985
gpt-oss-20b,coding,32,40,3600,kv_only,0.8,4000,-5181022.761814767,-3285459.3012524946,-1362964.0850870395,0.0
gpt-oss-20b,coding,32,40,3600,kv_only,1.0,4000,6748987.100094907,8652726.100134648,10622644.045739917,1.0
gpt-oss-20b,coding,32,40,3600,kv_only,1.2,4000,6748987.100094907,8652726.100134648,10622644.045739917,1.0
gpt-oss-20b,coding,32,40,3600,replay_only,0.8,4000,0.0,0.0,0.3676733983127229,0.05
gpt-oss-20b,coding,32,40,3600,replay_only,1.0,4000,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.1985
gpt-oss-20b,coding,32,40,3600,replay_only,1.2,4000,-5.587935447692871e-09,0.0,1.862645149230957e-09,0.1985
gpt-oss-20b,coding,32,40,3600,isolated_fastest,0.8,4000,-5181022.761814767,-3285459.3012524946,-1362964.0850870395,0.0
gpt-oss-20b,coding,32,40,3600,isolated_fastest,1.0,4000,6748987.100094907,8652726.100134648,10622644.045739917,1.0
gpt-oss-20b,coding,32,40,3600,isolated_fastest,1.2,4000,6748987.100094907,8652726.100134648,10622644.045739917,1.0
gpt-oss-20b,coding,32,100,1,greedy,0.8,4000,-1004452.7315225474,1419.0041080992507,5567.1795694682405,0.8
gpt-oss-20b,coding,32,100,1,greedy,1.0,4000,-2661120.4714146797,1112.1305108126835,9627.735028359004,0.7
gpt-oss-20b,coding,32,100,1,greedy,1.2,4000,-7448.83189257366,1024.5566605261993,2253.0298007144056,0.9
gpt-oss-20b,coding,32,100,1,kv_only,0.8,4000,-3092.095279471551,-449.6080692897758,3320.9391533560806,0.1
gpt-oss-20b,coding,32,100,1,kv_only,1.0,4000,-1282.8566328729437,551491.6371272905,1866088.0580560986,0.65
gpt-oss-20b,coding,32,100,1,kv_only,1.2,4000,1405459.2646815341,3216264.2839117125,4438932.193759427,1.0
gpt-oss-20b,coding,32,100,1,replay_only,0.8,4000,-1004428.8117650405,1435.2889470383193,5608.743485972284,0.85
gpt-oss-20b,coding,32,100,1,replay_only,1.0,4000,-2661074.186131611,1131.5635499893688,9696.686008228231,0.75
gpt-oss-20b,coding,32,100,1,replay_only,1.2,4000,-7371.098134612188,1059.0253020843957,2267.4053199731507,0.9
gpt-oss-20b,coding,32,100,1,isolated_fastest,0.8,4000,-3092.095279471551,-449.6080692897758,3320.9391533560806,0.1
gpt-oss-20b,coding,32,100,1,isolated_fastest,1.0,4000,-1282.8566328729437,551491.6371272905,1866088.0580560986,0.65
gpt-oss-20b,coding,32,100,1,isolated_fastest,1.2,4000,1405459.2646815341,3216264.2839117125,4438932.193759427,1.0
gpt-oss-20b,coding,32,100,3,greedy,0.8,4000,-2031566.667372979,1655.8219308356897,9975.660703488602,0.65
gpt-oss-20b,coding,32,100,3,greedy,1.0,4000,-2226148.871140773,1646.0384186591255,272393.69420679915,0.55
gpt-oss-20b,coding,32,100,3,greedy,1.2,4000,491.9175540378727,3080.689449874684,323812.869274355,0.95
gpt-oss-20b,coding,32,100,3,kv_only,0.8,4000,-8185.483042471251,-684.496440034402,855415.6234374389,0.3
gpt-oss-20b,coding,32,100,3,kv_only,1.0,4000,-536.9066018522361,1706270.350889767,3951215.5245325295,0.9
gpt-oss-20b,coding,32,100,3,kv_only,1.2,4000,2287824.3236290864,4934407.320545813,7745037.478436458,1.0
gpt-oss-20b,coding,32,100,3,replay_only,0.8,4000,-2040789.8877402046,1967.4234106694723,10010.489268183015,0.7
gpt-oss-20b,coding,32,100,3,replay_only,1.0,4000,-2226037.027200417,1635.2175440299325,12580.132259739716,0.6
gpt-oss-20b,coding,32,100,3,replay_only,1.2,4000,-952.140908564317,1578.3678756337613,19946.828578798595,0.95
gpt-oss-20b,coding,32,100,3,isolated_fastest,0.8,4000,-8185.483042471251,-684.496440034402,855415.6234374389,0.3
gpt-oss-20b,coding,32,100,3,isolated_fastest,1.0,4000,-536.9066018522361,1706270.350889767,3951215.5245325295,0.9
gpt-oss-20b,coding,32,100,3,isolated_fastest,1.2,4000,2287824.3236290864,4934407.320545813,7745037.478436458,1.0
gpt-oss-20b,coding,32,100,10,greedy,0.8,4000,-2637360.320262368,2697.8095130082233,822466.1668814658,0.7
gpt-oss-20b,coding,32,100,10,greedy,1.0,4000,-2676181.1200504615,2109.7201425561216,61678.590534676456,0.55
gpt-oss-20b,coding,32,100,10,greedy,1.2,4000,1270.35052228549,2870.8705193642527,3746.726378771137,0.95
gpt-oss-20b,coding,32,100,10,kv_only,0.8,4000,-39576.8812321003,-18530.799994598336,935780.3110494846,0.4
gpt-oss-20b,coding,32,100,10,kv_only,1.0,4000,1355839.7625689383,3865005.8610566976,5375953.471026327,1.0
gpt-oss-20b,coding,32,100,10,kv_only,1.2,4000,4699357.809355758,7566098.659486704,9722194.127905736,1.0
gpt-oss-20b,coding,32,100,10,replay_only,0.8,4000,-2637328.508612204,2732.405338971469,822574.4662069437,0.9
gpt-oss-20b,coding,32,100,10,replay_only,1.0,4000,-2676129.419409254,2140.6382629824802,61706.08723114099,0.55
gpt-oss-20b,coding,32,100,10,replay_only,1.2,4000,1690.0368964061197,2942.3987870700657,3816.634320706809,1.0
gpt-oss-20b,coding,32,100,10,isolated_fastest,0.8,4000,-39576.8812321003,-18530.799994598336,935780.3110494846,0.4
gpt-oss-20b,coding,32,100,10,isolated_fastest,1.0,4000,1355839.7625689383,3865005.8610566976,5375953.471026327,1.0
gpt-oss-20b,coding,32,100,10,isolated_fastest,1.2,4000,4699357.809355758,7566098.659486704,9722194.127905736,1.0
gpt-oss-20b,coding,32,100,30,greedy,0.8,4000,-15591.771911088592,-1.6307400001730072,21526.166923393794,0.35
gpt-oss-20b,coding,32,100,30,greedy,1.0,4000,-5576549.5622326415,-604283.6404095092,18061.959455732456,0.25
gpt-oss-20b,coding,32,100,30,greedy,1.2,4000,-33.679031782783056,3841.1428510518745,5639.191879542755,0.9
gpt-oss-20b,coding,32,100,30,kv_only,0.8,4000,-122772.4763058181,-71296.14117520579,670570.1910152333,0.1
gpt-oss-20b,coding,32,100,30,kv_only,1.0,4000,3892219.4048900604,7036739.888953399,9561923.598991781,1.0
gpt-oss-20b,coding,32,100,30,kv_only,1.2,4000,7888966.206581594,9705124.284148945,10839894.291618673,1.0
gpt-oss-20b,coding,32,100,30,replay_only,0.8,4000,-15563.184241063602,1.951748503991678,21548.84630746009,0.8
gpt-oss-20b,coding,32,100,30,replay_only,1.0,4000,-5576538.555954018,-604272.0937411124,18083.629227236022,0.25
gpt-oss-20b,coding,32,100,30,replay_only,1.2,4000,1647.4294997179004,3854.449390749447,5686.634426152178,1.0
gpt-oss-20b,coding,32,100,30,isolated_fastest,0.8,4000,-122772.4763058181,-71296.14117520579,670570.1910152333,0.1
gpt-oss-20b,coding,32,100,30,isolated_fastest,1.0,4000,3892219.4048900604,7036739.888953399,9561923.598991781,1.0
gpt-oss-20b,coding,32,100,30,isolated_fastest,1.2,4000,7888966.206581594,9705124.284148945,10839894.291618673,1.0
