activity,bandwidth_mbps,catch_up_end_ns,catch_up_s,catch_up_start_ns,concurrency,context_size,idle_ns,initial_copy_s,initial_end_ns,initial_start_ns,job_class,logical_kv_bytes,logical_kv_chunks,match_id,method,order,pause_start_ns,processed_tokens,repeat,request_wait_s,route_switch_s,scenario_id,service_pause_s,session_id,success,switch_end_ns,switch_start_ns
none,250.0,,0.0,,2,16384,5554921216776115,65.304211663,5554921216588117,5554855912376454,coding,894173184,72,179d4082d613a3fa,kv_transfer,1,5554921216588237,0,2,0.000187878,0.000116279,m-179d4082d613a3fa,0.000304437,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5554921216892674,5554921216776395
none,250.0,,0.0,,2,16384,5554982587939102,61.60060035,5554982582646526,5554920982046176,coding,863502336,69,179d4082d613a3fa,kv_transfer,2,5554982582647006,0,2,0.005292096,0.010377365,m-179d4082d613a3fa,0.015669951,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5554982598316957,5554982587939592
none,250.0,,0.0,,2,16384,5554982766011030,61.54874764,5554982765831852,5554921217084212,coding,978518016,78,179d4082d613a3fa,kv_transfer,3,5554982765831942,0,2,0.000179088,0.000113929,m-179d4082d613a3fa,0.000293377,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5554982766125319,5554982766011390
none,250.0,,0.0,,1,16384,5555034837803254,29.055075286,5555034837640296,5555005782565010,coding,863502336,69,6213cb3d9308f3ea,kv_transfer,0,5555034837640386,0,0,0.000162868,0.000283347,m-6213cb3d9308f3ea,0.000446505,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5555034838086891,5555034837803544
none,250.0,,0.0,,1,16384,5555067662985162,32.824482084,5555067662819493,5555034838337409,coding,978518016,78,6213cb3d9308f3ea,kv_transfer,1,5555067662819573,0,0,0.000165589,0.000139698,m-6213cb3d9308f3ea,0.000305887,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5555067663125460,5555067662985762
none,250.0,,0.0,,1,16384,5555099840962836,32.177475319,5555099840756308,5555067663280989,coding,933986304,75,6213cb3d9308f3ea,kv_transfer,2,5555099840756458,0,0,0.000206378,0.000127149,m-6213cb3d9308f3ea,0.000333887,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5555099841090345,5555099840963196
none,250.0,,0.0,,1,16384,5555126757257109,26.915543382,5555126756824934,5555099841281552,coding,780386304,63,6213cb3d9308f3ea,kv_transfer,3,5555126756825314,0,0,0.000431795,0.000111819,m-6213cb3d9308f3ea,0.000544274,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5555126757369588,5555126757257769
one_turn,10000.0,5555153441949507,2.348695187,5555151093254320,2,8192,5555151093253870,3.971885702,5555151093124421,5555147121238719,coding,1084047360,87,2453f40ba4197820,kv_transfer,0,5555151093124601,74,1,0.000129269,0.000389866,m-2453f40ba4197820,2.349214912,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5555153442339513,5555153441949647
one_turn,10000.0,5555152497689429,2.185928596,5555150311760833,2,8192,5555150311760653,3.188814512,5555150311621035,5555147122806523,coding,1420836864,113,2453f40ba4197820,kv_transfer,1,5555150311621145,270,1,0.000139508,0.000194958,m-2453f40ba4197820,2.186263372,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5555152497884517,5555152497689559
one_turn,10000.0,5555159054522795,1.944928526,5555157109594269,2,8192,5555157109593699,4.600999471,5555157099112316,5555152498112845,coding,1338114048,107,2453f40ba4197820,kv_transfer,2,5555157099113136,119,1,0.010480563,0.000154579,m-2453f40ba4197820,1.955564598,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5555159054677734,5555159054523155
one_turn,10000.0,5555161072271516,3.290215263,5555157782056253,2,8192,5555157782056093,4.339305045,5555157781807716,5555153442502671,coding,1193607168,95,2453f40ba4197820,kv_transfer,3,5555157781807856,255,1,0.000248237,0.000149188,m-2453f40ba4197820,3.290612958,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5555161072420814,5555161072271626
none,250.0,,0.0,,4,8192,5555255513545800,12.483636861,5555255487784863,5555243004148002,coding,0,0,e69d6de177ef1212,replay,0,5555255487785523,12252,2,0.025760277,0.005198366,m-e69d6de177ef1212,0.030960083,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5555255518745606,5555255513547240
none,250.0,,0.0,,4,8192,5555255626571976,12.621550043,5555255626411988,5555243004861945,coding,0,0,e69d6de177ef1212,replay,1,5555255626412578,11047,2,0.000159398,7.448e-05,m-e69d6de177ef1212,0.000234578,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5555255626647156,5555255626572676
none,250.0,,0.0,,4,8192,5555252102636404,9.091537685,5555252097336630,5555243005798945,coding,0,0,e69d6de177ef1212,replay,2,5555252097337670,13656,2,0.005298734,0.000119459,m-e69d6de177ef1212,0.005418883,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5555252102756553,5555252102637094
none,250.0,,0.0,,4,8192,5555255099498515,12.087147689,5555255094243370,5555243007095681,coding,0,0,e69d6de177ef1212,replay,3,5555255094243720,12805,2,0.005254795,0.02460856,m-e69d6de177ef1212,0.029864075,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5555255124107795,5555255099499235
none,1000.0,,0.0,,2,8192,5555280706115671,4.839203038,5555280705980933,5555275866777895,coding,0,0,527a79fec777331f,replay,0,5555280705981053,13656,1,0.000134618,8.0869e-05,m-527a79fec777331f,0.000215957,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5555280706197010,5555280706116141
none,1000.0,,0.0,,2,8192,5555284522610093,8.649454375,5555284517386028,5555275867931653,coding,0,0,527a79fec777331f,replay,1,5555284517386218,12252,1,0.005223875,0.005173335,m-527a79fec777331f,0.01039795,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5555284527784168,5555284522610833
none,1000.0,,0.0,,2,8192,5555285138610096,4.432116498,5555285138449647,5555280706333149,coding,0,0,527a79fec777331f,replay,2,5555285138449797,15877,1,0.000160299,9.8548e-05,m-527a79fec777331f,0.000259397,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5555285138709194,5555285138610646
none,1000.0,,0.0,,2,8192,5555288559907079,4.026723018,5555288559714271,5555284532991253,coding,0,0,527a79fec777331f,replay,3,5555288559714461,11047,1,0.000192618,8.3739e-05,m-527a79fec777331f,0.000276717,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5555288559991178,5555288559907439
none,1000.0,,0.0,,2,2048,5555340862725267,5.955014814,5555340857486661,5555334902471847,coding,0,0,05f899d30cac3a5e,replay,0,5555340857486781,13656,0,0.005238486,0.005181466,m-05f899d30cac3a5e,0.010420322,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5555340867907103,5555340862725637
none,1000.0,,0.0,,2,2048,5555341378809470,6.475219254,5555341378666901,5555334903447647,coding,0,0,05f899d30cac3a5e,replay,1,5555341378667241,15720,0,0.000142229,9.5329e-05,m-05f899d30cac3a5e,0.000238078,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5555341378905319,5555341378809990
none,1000.0,,0.0,,2,2048,5555344420483190,3.547305992,5555344420373081,5555340873067089,coding,0,0,05f899d30cac3a5e,replay,2,5555344420373181,3473,0,0.000110009,3.5339e-05,m-05f899d30cac3a5e,0.000145678,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5555344420518859,5555344420483520
none,1000.0,,0.0,,2,2048,5555345446139414,4.066974748,5555345446017815,5555341379043067,coding,0,0,05f899d30cac3a5e,replay,3,5555345446018005,11047,0,0.000121409,6.7239e-05,m-05f899d30cac3a5e,0.000189048,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5555345446207053,5555345446139814
one_turn,250.0,5555441254073929,5.128121495,5555436125952434,4,16384,5555436125952264,16.26996032,5555436125685777,5555419855725457,coding,0,0,506727340b229f6a,replay,0,5555436125685987,25641,2,0.000266277,0.0118199,m-506727340b229f6a,5.140207982,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5555441265893969,5555441254074069
one_turn,250.0,5555441387148542,5.735040802,5555435652107740,4,16384,5555435652107130,15.779634453,5555435636447339,5555419856812886,coding,0,0,506727340b229f6a,replay,1,5555435636447579,36419,2,0.015659551,0.000269017,m-506727340b229f6a,5.7509701,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5555441387417679,5555441387148662
one_turn,250.0,5555440778381284,4.652569348,5555436125811936,4,16384,5555436125811696,16.266320797,5555436125207532,5555419858886735,coding,0,0,506727340b229f6a,replay,2,5555436125207632,39851,2,0.000604064,0.015927658,m-506727340b229f6a,4.6691016,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5555440794309232,5555440778381574
one_turn,250.0,5555439649634569,3.687533396,5555435962101173,4,16384,5555435962100563,16.085097381,5555435946411542,5555419861314161,coding,0,0,506727340b229f6a,replay,3,5555435946411762,35167,2,0.015688801,0.025710939,m-506727340b229f6a,3.728933916,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5555439675345678,5555439649634739
one_turn,250.0,5555523266482555,3.202644547,5555520063838008,2,2048,5555520063837718,6.904840802,5555520058580791,5555513153739989,coding,0,0,36c155d5270d5dcb,replay,0,5555520058580971,31789,1,0.005256747,0.000184058,m-36c155d5270d5dcb,3.208085832,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5555523266666803,5555523266482745
one_turn,250.0,5555523064723288,2.577154561,5555520487568727,2,2048,5555520487568447,7.332920738,5555520487398159,5555513154477421,coding,0,0,36c155d5270d5dcb,replay,1,5555520487398349,31474,1,0.000170098,0.010516653,m-36c155d5270d5dcb,2.587841812,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5555523075240161,5555523064723508
one_turn,250.0,5555531524975626,3.139762377,5555528385213249,2,2048,5555528385212779,5.299162628,5555528379671245,5555523080508617,coding,0,0,36c155d5270d5dcb,replay,2,5555528379671515,27343,1,0.005541264,0.010876509,m-36c155d5270d5dcb,3.15618091,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5555531535852425,5555531524975916
one_turn,250.0,5555531698999206,3.234931289,5555528464067917,2,2048,5555528464067757,5.197201706,5555528463960878,5555523266759172,coding,0,0,36c155d5270d5dcb,replay,3,5555528463961078,6981,1,0.000106679,7.6559e-05,m-36c155d5270d5dcb,3.235114797,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5555531699075875,5555531698999316
one_turn,250.0,5555621815977157,2.423315205,5555619392661952,1,8192,5555619392661682,20.217521161,5555619391872340,5555599174351179,coding,1084047360,87,e2f1dc1d75391c41,kv_transfer,0,5555619391872700,74,1,0.000788982,0.000195138,m-e2f1dc1d75391c41,2.424299695,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5555621816172395,5555621815977257
one_turn,250.0,5555646636301952,1.855281263,5555644781020689,1,8192,5555644781020439,22.963721555,5555644780834581,5555621817113026,coding,1338114048,107,e2f1dc1d75391c41,kv_transfer,1,5555644780834761,119,1,0.000185678,0.000199688,m-e2f1dc1d75391c41,1.855667079,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5555646636501840,5555646636302152
one_turn,250.0,5555673903758151,1.865606299,5555672038151852,1,8192,5555672038151572,25.401337626,5555672037990864,5555646636653238,coding,1420836864,113,e2f1dc1d75391c41,kv_transfer,2,5555672037991084,270,1,0.000160488,0.000198388,m-e2f1dc1d75391c41,1.865965625,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5555673903956709,5555673903758321
one_turn,250.0,5555697994177638,2.199886559,5555695794291079,1,8192,5555695794290889,21.890042653,5555695794151580,5555673904108927,coding,1258536960,101,e2f1dc1d75391c41,kv_transfer,3,5555695794151680,36,1,0.000139209,0.000128768,m-e2f1dc1d75391c41,2.200154846,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5555697994306526,5555697994177758
none,250.0,,0.0,,4,2048,5555732823615209,12.198190016,5555732803069628,5555720604879612,coding,0,0,abc12656ef158641,replay,0,5555732803069888,12805,1,0.020545321,0.005246867,m-abc12656ef158641,0.025792908,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5555732828862796,5555732823615929
none,250.0,,0.0,,4,2048,5555733341912603,12.725910474,5555733331374840,5555720605464366,coding,0,0,abc12656ef158641,replay,1,5555733331375380,13656,1,0.010537223,0.005286457,m-abc12656ef158641,0.01582474,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5555733347200120,5555733341913663
none,250.0,,0.0,,4,2048,5555733567521611,12.956033437,5555733562245285,5555720606211848,coding,0,0,abc12656ef158641,replay,2,5555733562245525,14571,1,0.005276086,0.005218887,m-abc12656ef158641,0.010495513,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5555733572741038,5555733567522151
none,250.0,,0.0,,4,2048,5555733767909395,13.160863186,5555733767761537,5555720606898351,coding,0,0,abc12656ef158641,replay,3,5555733767761717,15720,1,0.000147678,9.9459e-05,m-abc12656ef158641,0.000247507,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5555733768009224,5555733767909765
one_turn,1000.0,5555765968134156,4.143140494,5555761824993662,2,8192,5555761824993322,5.95994367,5555761824841903,5555755864898233,coding,0,0,f0c4ebb57339acb0,replay,0,5555761824842043,22129,0,0.000151279,0.000116049,m-f0c4ebb57339acb0,4.143408262,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5555765968250305,5555765968134256
one_turn,1000.0,5555762759166229,1.824851054,5555760934315175,2,8192,5555760934314865,5.067762948,5555760933826580,5555755866063632,coding,0,0,f0c4ebb57339acb0,replay,1,5555760933826940,27343,0,0.000487925,0.000162878,m-f0c4ebb57339acb0,1.825502267,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5555762759329207,5555762759166329
one_turn,1000.0,5555774372058808,3.619839379,5555770752219429,2,8192,5555770752219009,7.976772084,5555770736256260,5555762759484176,coding,0,0,f0c4ebb57339acb0,replay,2,5555770736256370,29177,0,0.015962639,0.000430076,m-f0c4ebb57339acb0,3.636233144,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5555774372489514,5555774372059438
one_turn,1000.0,5555773062953657,2.089180255,5555770973773402,2,8192,5555770973773132,5.005165841,5555770973611114,5555765968445273,coding,0,0,f0c4ebb57339acb0,replay,3,5555770973611204,31474,0,0.000161928,0.010381995,m-f0c4ebb57339acb0,2.099724568,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5555773073335772,5555773062953777
none,250.0,,0.0,,2,16384,5555908580035801,61.731943771,5555908574644216,5555846842700445,coding,863502336,69,3a521f43e426c6d5,kv_transfer,0,5555908574644625,0,0,0.005391176,0.005257096,m-3a521f43e426c6d5,0.010649692,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5555908585294317,5555908580037221
none,250.0,,0.0,,2,16384,5555908692542386,61.848176938,5555908692120580,5555846843943642,coding,978518016,78,3a521f43e426c6d5,kv_transfer,1,5555908692120680,0,0,0.000421706,0.000250767,m-3a521f43e426c6d5,0.000673413,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5555908692794093,5555908692543326
none,250.0,,0.0,,2,16384,5555966709512271,58.118670551,5555966709331613,5555908590661062,coding,933986304,75,3a521f43e426c6d5,kv_transfer,2,5555966709331943,0,0,0.000180328,0.000117309,m-3a521f43e426c6d5,0.000298287,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5555966709630230,5555966709512921
none,250.0,,0.0,,2,16384,5555966044616893,57.341225937,5555966034198789,5555908692972852,coding,780386304,63,3a521f43e426c6d5,kv_transfer,3,5555966034199209,0,0,0.010417684,0.005240077,m-3a521f43e426c6d5,0.015660001,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5555966049859210,5555966044619133
one_turn,10000.0,5555999131580041,3.794328342,5555995337251699,2,8192,5555995337251509,5.903624118,5555995337068431,5555989433444313,coding,1193607168,95,310951fb0867553a,kv_transfer,0,5555995337068511,255,0,0.000182998,0.010333345,m-310951fb0867553a,3.804845575,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5555999141914086,5555999131580741
one_turn,10000.0,5555999248040255,3.990538654,5555995257501601,2,8192,5555995257500961,5.817629714,5555995252212775,5555989434583061,coding,1420836864,113,310951fb0867553a,kv_transfer,1,5555995252212915,270,0,0.005288046,0.000168988,m-310951fb0867553a,3.995996438,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5555999248209353,5555999248040365
one_turn,10000.0,5556004663493092,2.150119427,5556002513373665,2,8192,5556002513373495,3.365843467,5556002513201287,5555999147357820,coding,1540227072,123,310951fb0867553a,kv_transfer,2,5556002513201497,138,0,0.000171998,0.000269607,m-310951fb0867553a,2.150561502,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5556004663762999,5556004663493392
one_turn,10000.0,5556005890289596,2.530836762,5556003359452834,2,8192,5556003359452554,4.110823484,5556003359289205,5555999248465721,coding,1084047360,87,310951fb0867553a,kv_transfer,3,5556003359289425,74,0,0.000163129,0.000222958,m-310951fb0867553a,2.531223309,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5556005890512734,5556005890289776
one_turn,250.0,5556033542009478,1.680812535,5556031861196943,1,2048,5556031861196733,4.245866185,5556031860764128,5556027614897943,coding,0,0,d6e20354ff437877,replay,0,5556031860764308,31474,2,0.000432425,0.000142428,m-d6e20354ff437877,1.681387988,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5556033542152296,5556033542009868
one_turn,250.0,5556038912085554,2.056257025,5556036855828529,1,2048,5556036855828279,3.313371506,5556036855670821,5556033542299315,coding,0,0,d6e20354ff437877,replay,1,5556036855671011,27343,2,0.000157268,0.000137628,m-d6e20354ff437877,2.056552281,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5556038912223292,5556038912085664
one_turn,250.0,5556045619523865,2.243695123,5556043375828742,1,2048,5556043375828252,4.463168134,5556043375565665,5556038912397531,coding,0,0,d6e20354ff437877,replay,2,5556043375566085,22129,2,0.000262167,0.000131369,m-d6e20354ff437877,2.244089219,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5556045619655304,5556045619523935
one_turn,250.0,5556051186497832,2.093179504,5556049093318328,1,2048,5556049093317888,3.473319977,5556049093140579,5556045619820602,coding,0,0,d6e20354ff437877,replay,3,5556049093141269,25641,2,0.000176619,0.000219377,m-d6e20354ff437877,2.09357633,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5556051186717599,5556051186498222
one_turn,250.0,5556193513516570,2.528188097,5556190985328473,2,8192,5556190985328223,5.328011428,5556190985169025,5556185657157597,coding,0,0,eff6c91052ea4aa9,replay,0,5556190985169095,31474,1,0.000159128,0.000217518,m-eff6c91052ea4aa9,2.528565113,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5556193513734208,5556193513516690
one_turn,250.0,5556200418623033,7.278316173,5556193140306860,2,8192,5556193140306270,7.477530121,5556193135050794,5556185657520673,coding,0,0,eff6c91052ea4aa9,replay,1,5556193135051164,22129,1,0.005255106,0.001244277,m-eff6c91052ea4aa9,7.284816246,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5556200419867410,5556200418623133
one_turn,250.0,5556204989466401,4.915520977,5556200073945424,2,8192,5556200073944864,6.554571825,5556200068535081,5556193513963256,coding,0,0,eff6c91052ea4aa9,replay,2,5556200068535531,43123,1,0.005409333,0.000186588,m-eff6c91052ea4aa9,4.921117598,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5556204989653129,5556204989466541
one_turn,250.0,5556206222934460,1.871305551,5556204351628909,2,8192,5556204351628589,3.926318966,5556204346348985,5556200420030019,coding,0,0,eff6c91052ea4aa9,replay,3,5556204346349135,25641,1,0.005279454,0.000144098,m-eff6c91052ea4aa9,1.876729603,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5556206223078738,5556206222934640
one_turn,10000.0,5556287293889157,2.074286331,5556285219602826,1,8192,5556285219602666,3.659540079,5556285219467727,5556281559927648,coding,0,0,1c8af87894a932b8,replay,0,5556285219468027,25641,2,0.000134639,0.000122819,m-1c8af87894a932b8,2.074544259,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5556287294012286,5556287293889467
one_turn,10000.0,5556293424909278,1.684649672,5556291740259606,1,8192,5556291740259446,4.445944083,5556291740108087,5556287294164004,coding,0,0,1c8af87894a932b8,replay,1,5556291740108577,31474,2,0.000150869,0.000132098,m-1c8af87894a932b8,1.684932899,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5556293425041476,5556293424909378
